BN/Registration Number	Charity Name	Charity Status	Effective Date of Status	Sanction	Designation code	Category code	Address	City	Province	Country	Postal Code/Zip Code	
129030086RR0001	TILLSONBURG & DISTRICT MULTI SERVICE CENTRE	Registered	1977-11-14		C	09	96 TILLSON AVE	TILLSONBURG	ON	CA	N4G3A1	
132184508RR0001	TILLSONBURG BIBLE CHAPEL	Registered	1967-01-01		C	39	63 QUEEN STREET	TILLSONBURG	ON	CA	N4G3H1	
108109448RR0001	TILLSONBURG CHRISTIAN REFORMED CHURCH	Registered	1977-11-30		C	39	26 CHARLOTTE AVENUE	TILLSONBURG	ON	CA	N4G4C2	
108109463RR0001	TILLSONBURG DISTICT MEMORIAL HOSPITAL TRUST	Registered	1967-01-01		C	10	167 ROLPH STREET	TILLSONBURG	ON	CA	N4G3Y9	
119264752RR0001	TILLSONBURG DISTRICT CRAFT GUILD	Registered	1983-01-01		C	22	41 BRIDGE ST W	TILLSONBURG	ON	CA	N4G5P2	
105285019RR0001	TILLSONBURG DISTRICT MEMORIAL HOSPITAL FOUNDATION	Registered	1982-12-24		A	13	167 ROLPH ST	TILLSONBURG	ON	CA	N4G3Y9	
130645104RR0001	TILLSONBURG DISTRICT MEMORIAL HOSPITAL VOLUNTEER ASSOCIATION	Registered	1981-01-01		C	19	P. O. BOX 3100	TILLSONBURG	ON	CA	N4G4J2	
859345472RR0001	TILLSONBURG HORTICULTURAL SOCIETY	Registered	2005-05-27		C	56	BOX 94	TILLSONBURG	ON	CA	N4G4H3	
119252310RR0001	TILLSONBURG MEETING ROOM TRUST	Registered	1980-01-01		C	39	P.O. BOX 164                  67 BARKER ST.	TILLSONBURG	ON	CA	N4G4H5	
119264786RR0001	TILLSONBURG PROPERTIES FOR COMMUNITY LIVING	Registered	1986-04-01		C	01	96 TILLSON AVE	TILLSONBURG	ON	CA	N4G3A1	
119264794RR0001	TILLSONBURG SENIOR CENTRE	Registered	1984-06-07		C	56	45 HARDY AVE	TILLSONBURG	ON	CA	N4G3W9	
871765269RR0001	TIM HICKMAN MEMORIAL FUND	Registered	1999-01-01		C	09	50 SHERWOOD RD E	AJAX	ON	CA	L1T2Y9	
119264885RR0001	TIM HORTON CHILDRENS FOUNDATION, INC.	Registered	1974-06-04		C	03	RR2                           264 GLEN MORRIS RD E	ST GEORGE	ON	CA	N0E1N0	
891254328RR0001	TIM O'HERON CHARITABLE TRUST	Registered	1999-04-27		A	03	1402 - 1 KING ST W	HAMILTON	ON	CA	L8P1A4	
119264869RR0001	TIMES CHANGE WOMEN'S EMPLOYMENT SERVICE INC	Registered	1979-01-01		C	59	365 BLOOR ST. EAST            STE. 1003	TORONTO	ON	CA	M4W3L4	
882581317RR0001	TIMES OF REFRESHING MINISTRIES	Registered	2001-07-18		C	39	102 WELLBROOK BLVD	WELLAND	ON	CA	L3C5T4	
888932233RR0001	TIMISKAMING DISTRICT SECONDARY SCHOOL AWARDS FUND	Registered	1989-09-01		C	21	90 NIVEN STREET NORTH	NEW LISKEARD	ON	CA	P0J1P0	
856666078RR0001	TIMISKAMING ELDER ABUSE TASK FORCE	Registered	2005-04-22		C	09	P.O.BOX 162	KIRKLAND LAKE	ON	CA	P2N3M6	
108109810RR0001	TIMISKAMING HEALTH UNIT	Registered	1993-01-01		C	19	247 WHITEWOOD AVE, UNIT 43    BOX 1090	NEW LISKEARD	ON	CA	P0J1P0	
123985004RR0001	TIMMINS & DISTRICT HOSPITAL AUXILIARY	Registered	2001-02-01		C	19	700 ROSS AVE E	TIMMINS	ON	CA	P4N8P2	
872466198RR0001	TIMMINS & DISTRICT HUMANE SOCIETY	Registered	2000-03-18		C	54	BOX 640	TIMMINS	ON	CA	P4N7G2	
893224840RR0001	TIMMINS & DISTRICT VICTIM CRISIS ASSISTANCE REFERRAL SERVICE	Registered	2002-04-01		C	59	185 SPRUCE STREET SOUTH       (TIMMINS POLICE BUILDING)	TIMMINS	ON	CA	P4N2M7	
135071108RR0001	TIMMINS AND AREA WOMEN IN CRISIS	Registered	1992-05-15		C	09	355 WILSON AVE	TIMMINS	ON	CA	P4N2T7	
119264927RR0001	TIMMINS AND DISTRICT HOSPITAL FOUNDATION LA FONDATION DE L'HOPITAL DE TIMMINS ET DU DISTRICT	Registered	1985-04-18		A	13	700 ROSS AVENUE EAST	TIMMINS	ON	CA	P4N8P2	
105029763RR0001	TIMMINS AND DISTRICT HOSPITAL/L'HOPITAL DE TIMMINS ET DU DISTRICT	Registered	1985-04-01		C	10	700 ROSS AVE EAST	TIMMINS	ON	CA	P4N8P2	
119288918RR0503	TIMMINS CONGREGATION OF JEHOVAH'S WITNESSES, ONTARIO	Registered	1980-01-01		C	61	370 PINE STREET NORTH	TIMMINS	ON	CA	P4N6L5	
896084332RR0001	TIMMINS FAMILY YMCA	Registered	1995-01-01		C	49	376 POPLAR AVE	TIMMINS	ON	CA	P4N4S4	
119264943RR0001	TIMMINS FREE METHODIST CHURCH,	Registered	1967-01-01		C	39	294 BROUSSEAU AVENUE	TIMMINS	ON	CA	P4N5Y7	
140525411RR0001	TIMMINS GOSPEL HALL	Registered	1991-01-01		C	39	199 CLEMENT AVENUE	PORCUPINE	ON	CA	P0N1K0	
882739329RR0001	TIMMINS HIGH & VOCATIONAL SCHOOL ALUMNI ASSOCIATION	Registered	2012-01-01		C	21	451 THERIAULT BOULEVARD	TIMMINS	ON	CA	P4N8B2	
108109976RR0001	TIMMINS LEARNING CENTRE INC.	Registered	2000-04-01		C	21	208 THIRD AVE                 SECOND FLOOR	TIMMINS	ON	CA	P4N1E1	
119264950RR0001	TIMMINS NATIVE FRIENDSHIP CENTRE	Registered	1981-04-01		C	09	179 KIRBY AVE	TIMMINS	ON	CA	P4N1K1	
119264968RR0001	TIMMINS PENTECOSTAL CHURCH	Registered	1967-01-01		C	36	PO BOX 1414	TIMMINS	ON	CA	P4N7N2	
892910167RR0001	TIMMINS PORCUPINE SEARCH & RESCUE INC.	Registered	1991-09-11		C	59	101 CEDAR ST S	TIMMINS	ON	CA	P4N2G7	
107797383RR0084	TIMMINS SEVENTH-DAY ADVENTIST CHURCH	Registered	1998-01-01		C	41	257 CEDAR ST. N	TIMMINS	ON	CA	P4N6J7	
140783747RR0001	TIMMINS THERAPEUTIC RIDING ASSOCIATION	Registered	1988-05-05		C	56	1625 MAHONEY RD	TIMMINS	ON	CA	P4R0H5	
817094741RR0001	TIMMINS VICTORY CENTRE	Registered	2005-11-18		C	39	100 MONTGOMERY AVE	TIMMINS	ON	CA	P4N3G4	
889493649RR0001	TIMOTHY CANADIAN REFORMED SCHOOL SOCIETY OF HAMILTON	Registered	1979-01-01		C	20	430 EAST 25TH STREET	HAMILTON	ON	CA	L8V3B4	
118799501RR0001	TIMOTHY CHRISTIAN SCHOOL (BARRIE)	Registered	1977-01-01		C	20	750 ESSA ROADE	BARRIE	ON	CA	L4N9E9	
108110131RR0001	TIMOTHY CHRISTIAN SCHOOL ASSOCIATION OF TORONTO	Registered	1977-01-01		C	20	28 ELMHURST DR	REXDALE	ON	CA	M9W2J5	
129933875RR0001	TIMOTHY CHRISTIAN SCHOOL SOCIETY	Registered	1992-02-01		C	20	BOX 179, 12600 COUNTY RD 18	WILLIAMSBURG	ON	CA	K0C2H0	
108110180RR0001	TIMOTHY EATON MEMORIAL CHURCH	Registered	1967-01-01		C	44	230 ST CLAIR AVE W	TORONTO	ON	CA	M4V1R5	
840270870RR0001	TIMOTHY ROSE MEMORIAL FUND	Registered	2007-01-01		B	21	209 FORREST AVE E	NEW HAMBURG	ON	CA	N3A1X8	
831939699RR0001	TINTERN CHURCH OF CHRIST	Registered	2000-04-09		C	39	RR 1                          4359 SPRING CREEK ROAD	VINELAND	ON	CA	L0R2C0	
829423920RR0001	TINY PAWS DOG RESCUE CANADA	Registered	2007-01-10		C	54	109 ROSS ST., PO BOX 232	EMBRO	ON	CA	N0J1J0	
892881871RR0001	TINY TOTS CO-OPERATIVE NURSERY SCHOOL OF ALDBOROUGH INC.	Registered	1995-07-01		C	01	PO BOX 539                    217 FURNIVAL RD	RODNEY	ON	CA	N0L2C0	
119265072RR0001	TIPPET FOUNDATION	Registered	1967-01-01		B	03	301-95 BARBER GREENE RD	NORTH YORK	ON	CA	M3C3E9	
854062361RR0001	TISARANA BUDDHIST MONASTERY	Registered	2006-07-31		C	35	1356 POWERS ROAD	PERTH	ON	CA	K7H3C5	
898326178RR0001	TITIAN MINISTRIES INTERNATIONAL, INC.	Registered	1995-02-01		C	47	455 COUNTY RD 34 W	ESSEX	ON	CA	N8M2X5	
119265189RR0001	TIVERTON AGRICULTURAL SOCIETY	Registered	1967-01-01		C	56	945 CONC 2, R.R.2	TIVERTON	ON	CA	N0G2T0	
119265197RR0001	TIVERTON BAPTIST CHURCH,	Registered	1967-01-01		C	31	PO BOX 49	TIVERTON	ON	CA	N0G2T0	
830193439RR0001	TJX Canada Foundation	Registered	2013-11-22		B	03	60 STANDISH CRT	MISSISSAUGA	ON	CA	L5R0G1	
836727644RR0001	TNC Canada	Registered	2014-03-18		C	59	331 - 366 ADELAIDE ST E	TORONTO	ON	CA	M5A3X9	
865999999RR0001	TO THE NATIONS FELLOWSHIP	Registered	2002-01-01		C	47	1580 LANCASTER DR, UNIT 37	OAKVILLE	ON	CA	L6H2Z5	
810253609RR0001	TOBERMORY HEALTH SERVICES AUXILIARY	Registered	1998-04-29		C	19	PO BOX 241, 7275 HWY 6	TOBERMORY	ON	CA	N0H2R0	
108111550RR0001	TOBERMORY PASTORAL CHARGE	Registered	1983-01-01		C	44	BOX 129	TOBERMORY	ON	CA	N0H2R0	
865599039RR0001	TOBERMORY PRIMARY PLACE	Registered	2000-02-29		C	56	P.O. BOX 132	TOBERMORY	ON	CA	N0H2R0	
131923286RR0001	TOBIAS HOUSE OF TORONTO - ATTENDANT CARE INCORPORATED	Registered	1990-01-01		C	01	2398 YONGE ST	TORONTO	ON	CA	M4P2H4	
890581945RR0001	TODAY INTERNATIONAL	Registered	1989-09-25		C	09	404 RANKIN	WINDSOR	ON	CA	N9B2R7	
119265296RR0001	TODAY'S CHILD-TOMORROW'S FUTURE CHILDREN'S CENTRE INCORPORATED	Registered	1982-01-01		C	01	290 BLANTYRE AVENUE	TORONTO	ON	CA	M1N2S4	
107971590RR0001	TODAY'S FAMILY - CARING FOR YOUR CHILD	Registered	1985-04-01		C	01	44 GREENDALE DRIVE	HAMILTON	ON	CA	L9C5Z4	
893056572RR0001	TODMORDEN MILLS WILDFLOWER PRESERVE	Registered	1992-03-16		C	52	331 LINSMORE CRES.	TORONTO	ON	CA	M4J4M1	
837478924RR0001	TOGETHER CHURCH	Registered	2006-10-12		C	39	1474 PATE COURT	MISSISSAUGA	ON	CA	L5V2Y8	
883065302RR0001	TOGETHER FOR JESUS	Registered	2003-07-16		C	49	5 PENN DRIVE	WESTON	ON	CA	M9L2A6	
119265403RR0001	TOJO'S CHRISTIAN MINISTRIES	Registered	1980-01-01		C	39	2043 SOUTH ORR LAKE RD        RR 3	ELMVALE	ON	CA	L0L1P0	
759247497RR0001	TOL Bible Study	Registered	2016-12-12		C	47	17 MISTY MOOR DR	RICHMOND HILL	ON	CA	L4C6P9	
886715796RR0001	TOLLGATE ROAD CHURCH OF CHRIST	Registered	1989-03-05		C	39	841 ALEXANDER AVE	CORNWALL	ON	CA	K6H3R8	
889851796RR0001	TOLLINGTON PARKS ENDOWMENT FUND	Registered	1995-11-01		B	55	1402 - 1 KING ST W	HAMILTON	ON	CA	L8P1A4	
108112301RR0002	TOLMIE MEMORIAL PRESBYTERIAN CHURCH	Registered	1967-01-01		C	37	BOX 1239 699 GODERICH STREET	PORT ELGIN	ON	CA	N0H2C0	
119265429RR0001	TOM AND ANNIE KOHN CHARITABLE FOUNDATION	Registered	1979-11-01		B	03	5400 YONGE ST SUITE 301	TORONTO	ON	CA	M2N5R5	
119265502RR0001	TOMSTOWN PRESBYTERIAN CHURCH	Registered	1967-01-01		C	37	BOX 1106	ENGLEHART	ON	CA	P0J1H0	
883453102RR0001	TONE CLUSTER	Registered	2003-08-01		C	22	P.O. BOX 87011, 332 BANK      BANK-GILMOUR POSTAL OUTLET	OTTAWA	ON	CA	K2P2P1	
888220662RR0001	TONG SUN TEMPLE (ONTARIO) CORPORATION	Registered	1995-06-21		C	39	71 CHARTWELL RD	ETOBICOKE	ON	CA	M8Z4G7	
108113390RR0001	TOP O' THE HILL NURSERY SCHOOL INC.	Registered	2000-09-01		C	01	166 STEPHEN ST	RICHMOND HILL	ON	CA	L4C5R1	
886778695RR0001	TORAH ACADEMY OF OTTAWA	Registered	1997-03-13		C	20	1119 LAZARD ST	OTTAWA	ON	CA	K2C2R5	
890695349RR0001	TORAH IN MOTION	Registered	1991-07-01		C	49	307-3910 BATHURST ST	TORONTO	ON	CA	M3H5Z3	
119265619RR0001	TORAH PUBLICATION INSTITUTE	Registered	1982-03-17		C	49	35 BRYANT STREET	TORONTO	ON	CA	M3H5A2	
131168791RR0001	TORAH RESEARCH ACADEMY	Registered	1979-07-01		C	20	50 BRISBANE ROAD	DOWNSVIEW	ON	CA	M3J2K2	
119265643RR0001	TORAH UMESORAH CANADA	Registered	1992-11-22		C	21	201 BRIDGELAND AVENUE	TORONTO	ON	CA	M6A1Y7	
119265650RR0001	TORAH V'AVODAH CONGREGATION,	Registered	1967-01-01		C	42	316-4600 BATHURST STREET	TORONTO	ON	CA	M2R3V1	
886949999RR0001	TORATH EMETH JEWISH CENTRE	Registered	1967-01-01		C	42	1 VIEWMOUNT AVE	TORONTO	ON	CA	M5B1T2	
119265734RR0001	TORCH EDUCATIONAL FOUNDATION	Registered	1980-07-01		C	20	50 POPLAR PLAINS ROAD	TORONTO	ON	CA	M4V2M8	
898751227RR0001	TORCH PRESBYTERIAN CHURCH	Registered	1998-03-24		C	37	29 FESTIVAL DR	TORONTO	ON	CA	M2R3T9	
119265759RR0001	TORCHLIGHT SERVICES	Registered	1974-11-20		C	59	30 EDINBURGH RD NORTH	GUELPH	ON	CA	N1H7J1	
865119499RR0001	TORI'S BUDDIES RESEARCH FUND INCORPORATED	Registered	2001-01-01		A	13	PO BOX 30012                  RPO BROOKLIN CENTRE	WHITBY	ON	CA	L1M0B5	
119265783RR0001	TORONTO ACHIEVEMENT CENTRE	Registered	1969-07-16		C	20	21 DELORAINE AVENUE	TORONTO	ON	CA	M5M2A8	
891154544RR0001	TORONTO ADVENTIST DISTRICT SCHOOL BOARD (TADSB)	Registered	1989-09-01		C	20	531 FINCH AVENUE WEST	NORTH YORK	ON	CA	M2R3X2	
107910259RR0211	TORONTO AIRPORT CATHOLIC CHAPLAINCY	Registered	1990-06-25		C	38	1155 YONGE STREET, SUITE 603	TORONTO	ON	CA	M4T1W2	
888683943RR0001	TORONTO ALL STAR BIG BAND	Registered	1996-02-15		C	22	3822 BLOOR STREET WEST	ETOBICOKE	ON	CA	M9B1K8	
894945633RR0025	TORONTO ALLIANCE CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE IN CANADA	Registered	1992-05-17		C	39	602 QUEEN ST WEST             2ND FLOOR	TORONTO	ON	CA	M6J1E3	
119265809RR0001	TORONTO AND DISTRICT PARENT CO-OPERATIVE PRESCHOOL CORPORATION	Registered	1977-05-01		C	09	929 GENTRY CRES	OSHAWA	ON	CA	L1K1L6	
119265825RR0001	TORONTO AND REGION ISLAMIC CONGREGATION (TARIC)	Registered	1979-01-01		C	60	99 BEVERLY HILLS DR	TORONTO	ON	CA	M3L1A2	
891726978RR0001	TORONTO AND REGIONAL CRIME STOPPERS INC.	Registered	1984-07-17		C	59	40 COLLEGE STREET             6TH FLOOR	TORONTO	ON	CA	M5G2J3	
891910069RR0001	TORONTO AREA ASSOCIATION OF BAPTIST CHURCHES	Registered	1973-11-26		C	49	39 BIRCHVIEW BLVD	ETOBICOKE	ON	CA	M8X1H7	
889497020RR0001	TORONTO AREA BIBLE STUDENTS	Registered	1998-07-11		C	47	9200 RUE DUFFERIN ST          P.O. BOX 20053	CONCORD	ON	CA	L4K0C6	
891466591RR0001	TORONTO ART THERAPY INSTITUTE	Registered	1976-07-01		C	11	8 PRINCE ARTHUR AVE           2ND FLOOR	TORONTO	ON	CA	M5R1A9	
888547064RR0001	TORONTO ARTS FOUNDATION	Registered	1995-07-05		A	23	200-26 GRAND TRUNK CRES.	TORONTO	ON	CA	M5J3A9	
855588034RR0001	TORONTO ARTSCAPE FOUNDATION	Registered	2005-01-27		C	22	171 EAST LIBERTY ST           SUITE 224	TORONTO	ON	CA	M6K3P6	
119265882RR0001	TORONTO ARYA SAMAJ	Registered	1980-04-01		C	39	2974 WESTON ROAD	NORTH YORK	ON	CA	M9M2S7	
108113853RR0001	TORONTO ASSOCIATION OF NEIGHBOURHOOD SERVICES	Registered	1986-01-01		C	09	815 DANFORTH AVENUE  SUITE 402	TORONTO	ON	CA	M4L1L2	
123370520RR0001	TORONTO ASSOCIATION OF PHILATELIC EXHIBITIONS	Registered	1974-01-01		C	22	10 SUMMERHILL AVE	TORONTO	ON	CA	M4T1A8	
135718088RR0001	TORONTO ASSOCIATION OF THE DEAF	Registered	1995-12-16		C	56	55 - 65 SHUTER ST	TORONTO	ON	CA	M5B1B2	
884628918RR0001	TORONTO AUTOMOBILE DEALERS FOUNDATION	Registered	2002-06-21		B	23	85 RENFREW DRIVE	MARKHAM	ON	CA	L3R0N9	
119265916RR0001	TORONTO BAPTIST CHURCH	Registered	1987-03-01		C	31	65 SHUTER ST. SUITE 116	TORONTO	ON	CA	M5B1B2	
892677162RR0001	TORONTO BAPTIST FELLOWSHIP	Registered	1996-01-01		C	31	1608 - 297 COLLEGE ST	TORONTO	ON	CA	M5T0C2	
890061278RR0001	TORONTO BAPTIST INTERCULTURAL SERVICES	Registered	2000-03-25		C	31	1585 YONGE ST	TORONTO	ON	CA	M4T1Z9	
894240878RR0001	TORONTO BETHEL BIBLE CHURCH	Registered	1995-01-01		C	39	116 NORTON AVE.	NORTH YORK	ON	CA	M2N4A6	
135774271RR0001	TORONTO BIBLE CHURCH	Registered	1989-08-23		C	39	130 INDUSTRY ST.              UNIT 22	TORONTO	ON	CA	M6M5G3	
119227486RR0001	TORONTO BOTANICAL GARDEN	Registered	1983-01-01		C	56	777 LAWRENCE AVENUE EAST	DON MILLS	ON	CA	M3C1P2	
895577773RR0001	TORONTO BREAKTHROUGH TABERNACLE	Registered	1995-05-04		C	39	1820 EGLINTON AVENUE WEST	TORONTO	ON	CA	M6E2H6	
119265924RR0001	TORONTO BRIGANTINE INC	Registered	1967-01-01		C	59	240 - 585 DUNDAS ST E	TORONTO	ON	CA	M5A2B7	
121676423RR0001	TORONTO BUDDHIST CHURCH	Registered	1967-01-01		C	35	1011 SHEPPARD AVE WEST	TORONTO	ON	CA	M3H2T7	
868903576RR0001	TORONTO CAMBODIAN ALLIANCE CHURCH	Registered	2000-01-24		C	39	187 KILLIAN ROAD	MAPLE	ON	CA	L6A1A6	
720884691RR0001	TORONTO CAT RESCUE	Registered	1999-10-01		C	54	4229C DUNDAS ST W	ETOBICOKE	ON	CA	M8X1Y3	
107694119RR0001	TORONTO CATHOLIC DISTRICT SCHOOL BOARD	Registered	1990-01-01		C	20	80 SHEPPARD AVE E	NORTH YORK	ON	CA	M2N6E8	
873745152RR0001	TORONTO CENTRAL BAPTIST CHURCH	Registered	1997-04-16		C	31	70 MCGRISKIN RD	TORONTO	ON	CA	M1S5C5	
107797383RR0082	TORONTO CENTRAL SEVENTH-DAY ADVENTIST CHURCH	Registered	1997-01-01		C	41	156-162 BENTWORTH AVENUE	TORONTO	ON	CA	M6A1P7	
119266427RR0001	TORONTO CENTRE FOR COMMUNITY LEARNING & DEVELOPMENT	Registered	1982-09-07		C	21	540 DUNDAS ST E	TORONTO	ON	CA	M5A2B3	
119266005RR0001	TORONTO CHAMBER SOCIETY	Registered	1970-04-14		C	22	401 - 159 RUSSELL HILL RD	TORONTO	ON	CA	M4V2S9	
855422721RR0001	TORONTO CHAMBITT PRESBYTERIAN CHURCH	Registered	2006-05-09		C	39	169 - 325 BOGERT AVE	NORTH YORK	ON	CA	M2N1L8	
893910380RR0001	TORONTO CHEDER	Registered	1996-01-01		C	20	3995 BATHURST ST	TORONTO	ON	CA	M3H5V3	
118852631RR0001	TORONTO CHILDREN'S CARE INC.	Registered	1979-11-06		C	11	240 MCCAUL ST	TORONTO	ON	CA	M5T1W5	
896190154RR0001	TORONTO CHINA BIBLE CHURCH	Registered	2001-01-01		C	39	2900 WARDEN AVE               PO BOX 20070	TORONTO	ON	CA	M1W4B6	
894945633RR0044	TORONTO CHINESE ALLIANCE CHURCH	Registered	1971-10-21		C	39	77 FIRST AVENUE	TORONTO	ON	CA	M4M1W7	
816219000RR0001	TORONTO CHINESE BAPTIST CHURCH	Registered	1969-01-01		C	31	72-78 BEVERLEY STREET	TORONTO	ON	CA	M5T1Y1	
795805324RR0001	TORONTO CHINESE CATERING EVANGELISTIC FELLOWSHIP	Registered	1993-01-01		C	39	99 SCARSDALE ROAD	DON MILLS	ON	CA	M3B2R4	
889834248RR0001	TORONTO CHINESE CHRISTIAN PARENTING ASSOCIATION	Registered	1992-09-01		C	09	1320 ISLINGTON AVE            SUITE 1607	TORONTO	ON	CA	M9A5C6	
139906549RR0001	TORONTO CHINESE CHRISTIAN SHORT-TERM MISSION TRAINING CENTRE	Registered	1992-01-01		C	39	#63 SILVER STAR BLVD          UNIT D6	SCARBOROUGH	ON	CA	M1V5E5	
891494247RR0001	TORONTO CHINESE COMMUNITY ENDOWMENT	Registered	1990-09-04		A	03	206 - 302 SPADINA AVE	TORONTO	ON	CA	M5T2E7	
108114042RR0001	TORONTO CHINESE DISCIPLES CHURCH	Registered	1983-10-29		C	39	BOX 87203 2942 FINCH AVE. EAST	SCARBOROUGH	ON	CA	M1W3Z2	
891730244RR0001	TORONTO CHINESE EVANGELICAL CHURCH	Registered	1974-01-01		C	39	7676 WOODBINE AVENUE          SUITE 120	MARKHAM	ON	CA	L3R2N2	
891622060RR0001	TORONTO CHINESE EVANGELICAL MINISTERIAL FELLOWSHIP	Registered	1986-03-01		C	47	25-145 ROYAL CREST CRT	MARKHAM	ON	CA	L3R9Z4	
895835445RR0001	TORONTO CHINESE GOOD NEWS CHURCH	Registered	1995-07-01		C	36	2212-8 HILLCREST AVE	NORTH YORK	ON	CA	M2N6Y6	
131888109RR0001	TORONTO CHINESE LUTHERAN CHURCH	Registered	1982-08-03		C	32	2850 MIDLAND AVE	TORONTO	ON	CA	M1S1S4	
108114091RR0001	TORONTO CHINESE METHODIST CHURCH	Registered	1983-04-07		C	39	8 METROPOLITAN ROAD	SCARBOROUGH	ON	CA	M1R2T5	
107797383RR0064	TORONTO CHINESE SEVENTH-DAY ADVENTIST CHURCH	Registered	1993-01-01		C	41	3988 MIDLAND AVENUE	SCARBOROUGH	ON	CA	M1V4S8	
127704187RR0001	TORONTO CHINESE YOUNG MENS CHRISTIAN INSTITUTE	Registered	1989-03-04		C	20	33 ROSEMARY LANE	TORONTO	ON	CA	M5P3E7	
827081159RR0001	TORONTO CHOONGHYUN PRESBYTERIAN CHURCH	Registered	2006-08-02		C	37	4263 JEFTON CRESCENT	MISSISSAUGA	ON	CA	L5L1Z2	
119266138RR0001	TORONTO CHRISTADELPHIAN ASSEMBLY (CENTRAL)	Registered	1967-01-01		C	39	728 CHURCH ST.	TORONTO	ON	CA	M4W2M6	
830427860RR0001	TORONTO CHRISTADELPHIANS	Registered	1967-01-01		C	39	519 ARROWHEAD ROAD	MISSISSAUGA	ON	CA	L5H1V5	
824210926RR0001	TORONTO CHRISTIAN ALLIANCE CHURCH	Registered	2007-01-29		C	37	607 GERRARD ST.E.             PO BOX 75507	TORONTO	ON	CA	M4M1Y2	
888176849RR0001	TORONTO CHRISTIAN CENTRE	Registered	1984-10-24		C	39	50 GERVAIS DRIVE	DON MILLS	ON	CA	M3C1Z3	
108114133RR0001	TORONTO CHRISTIAN RESOURCE CENTRE	Registered	1967-01-01		C	09	40 OAK STREET	TORONTO	ON	CA	M5A2C6	
872608070RR0001	TORONTO CHRISTIAN WORSHIP CENTER	Registered	1999-04-01		C	39	P.O. BOX 64 STATION C	TORONTO	ON	CA	M6J3M7	
864399415RR0001	TORONTO CHRISTIAN WORSHIP CENTRE INTERNATIONAL MINISTRIES	Registered	2001-04-15		C	39	931 MARYGRACE COURT	MISSISSAUGA	ON	CA	L5V2X7	
119266179RR0001	TORONTO CHRISTS CONGREGATION	Registered	1973-03-19		C	39	217 FINCH AVENUE EAST	WILLOWDALE	ON	CA	M2N4S1	
119266187RR0001	TORONTO CHUNG WAH CHINESE SCHOOL	Registered	1987-07-01		C	20	155 EAST BEAVER CREEK RD	RICHMOND HILL	ON	CA	L4B2N1	
106990096RR0001	TORONTO CITY CHURCH	Registered	1988-02-04		C	39	36 CURITY AVE.	TORONTO	ON	CA	M4B0A2	
888206067RR0001	TORONTO CITY OPERA	Registered	1980-10-09		C	22	27 EVERINGHAM COURT	TORONTO	ON	CA	M2M2J6	
886593854RR0001	TORONTO COMMUNITY & CULTURE CENTRE	Registered	1998-09-04		C	23	UNIT 217                      222 SPANDINA AVENUE	TORONTO	ON	CA	M5T3B3	
118967553RR0001	TORONTO COMMUNITY EMPLOYMENT SERVICES	Registered	1980-04-01		C	09	807 - 150 EGLINTON AVE E	TORONTO	ON	CA	M4P1E8	
887495596RR0001	TORONTO COMMUNITY HOSTELS	Registered	1983-01-01		C	09	191 SPADINA ROAD	TORONTO	ON	CA	M5R2T9	
120341193RR0001	TORONTO COMMUNITY-VIDEOTEX	Registered	2005-01-01		C	21	1 - 950 DUPONT ST	TORONTO	ON	CA	M6H1Z2	
108100215RR0001	TORONTO CONFERENCE THE UNITED CHURCH OF CANADA	Registered	1995-01-01		C	44	65 MAYALL AVE	DOWNSVIEW	ON	CA	M3L1E7	
105255244RR0001	TORONTO COUNCIL FIRE NATIVE CULTURAL CENTRE	Registered	1982-02-09		C	09	439 DUNDAS ST. EAST	TORONTO	ON	CA	M5A2B1	
119266328RR0001	TORONTO COUNCIL KNIGHTS OF COLUMBUS 1388 CHARITABLE WELFARE TRUST	Registered	1979-01-01		A	65	250 DAVISVILLE AVENUE         SUITE 127	TORONTO	ON	CA	M4S1H2	
119266344RR0001	TORONTO CULTURAL ADVISORY CORPORATION	Registered	1976-11-28		A	23	200 - 26 GRAND TRUNK CRES	TORONTO	ON	CA	M5J3A9	
119266351RR0001	TORONTO DANCE THEATRE	Registered	1969-04-15		C	22	80 WINCHESTER ST.	TORONTO	ON	CA	M4X1B2	
119266369RR0001	TORONTO DIOCESAN ANGLICAN CHURCH WOMEN	Registered	1967-01-01		C	49	135 ADELAIDE STREET EAST	TORONTO	ON	CA	M5C1L8	
130167281RR0001	TORONTO DISTRICT CHRISTIAN HIGH SCHOOL	Registered	1967-01-01		C	20	377 WOODBRIDGE AVE.	WOODBRIDGE	ON	CA	L4L2V7	
895788222RR0001	TORONTO DISTRICT SCHOOL BOARD	Registered	1998-01-01		C	20	5050 YONGE STREET	TORONTO	ON	CA	M2N5N8	
129690269RR0001	TORONTO DOWNTOWN JAZZ SOCIETY	Registered	2003-09-01		C	22	82 BLEECKER STREET	TORONTO	ON	CA	M4X1L8	
892712969RR0001	TORONTO EARLSCOURT ROTARY CLUB CHARITABLE FUND	Registered	1995-08-09		C	65	P.O. BOX 58127                770 LAWRENCE AVE W.	TORONTO	ON	CA	M6A3C8	
119266419RR0001	TORONTO EARLY MUSIC PLAYERS ORGANIZATION	Registered	1988-06-05		C	22	90 WAYLAND AVENUE	TORONTO	ON	CA	M4E3C9	
